question_number,answer,reason
133,B,"A pair-and-set clause, also known as a ""new for old"" provision, specifies that the insurance company will pay to replace a lost or damaged item with a new one of equal value, restoring it to its original state before the loss. This is different from indemnification (A), which refers to the principle of making good any financial loss sustained by another; severability (C) pertains to"
134,D,"War is not typically an exclusion under a HO-3 homeowners' policy. Earth movement (like earthquakes), neglect, and theft are common exclusions in this type of policy."
135,A,"The policy was terminated due to non-payment of premiums by the insured, which is a direct result of the cancellation provision in an auto insurance policy."
136,C,"The given statement suggests that the form is related to the ownership of specific items, which aligns best with 'proof of loss', as it is a document provided by an insured party to prove their loss in case of an insurance claim."
137,A,"Subrogation allows an insurer to recover the amount paid for a loss from another party who is legally responsible for that loss. In this case, since the other driver was given a citation by police, they are likely considered at fault. The insurance company can now seek recovery of its claim cost from the at-fault driver's insurance company through subrogation."
138,B,"A proof of loss is a document that details the damaged or destroyed items in an insurance claim, providing evidence to support the claim's validity and the insured's potential loss."
139,D,"The Declarations section of an insurance policy typically includes information about the named insured, such as their name and address, along with other details like policy period, coverage limits, and premium amounts. This is in contrast to the Conditions and Exclusions sections, which do not usually contain this type of identifying information for the named insured. The Insuring Agreement section outlines the coverage provided by the insurance company, but it"
140,B,"An insurance policy is a contract between the insured and the insurer. While agents may be involved in the process of purchasing or managing the policy, they are not parties to the contract itself. Third parties, such as claimants, may also interact with the policy but do not form part of the original contract."
141,B,"The Business Owner's Policy (BOP) typically includes coverage for ""advertising injury,"" which can protect a business from claims arising from advertising content that slanders or libels another party, as in this case where Eric's bike shop is being sued for disparaging Mike's bikes. Loss of income, copyright coverage, and professional liability do not directly apply to the situation described in the question"
142,B,"The personal auto policy typically provides coverage for transportation expenses at a rate of $20 per day up to a maximum limit. This limit is usually specified in the policy and can vary between insurers. However, common limits often range from $500 to $1,000. Given that the daily expense is $20, the total coverage for transportation expenses would be calculated as follows: Total Coverage = Daily Exp"
143,D,"In California, for commercial general liability policies, an insurer is required to provide a notice of non-renewal at least 90 days before the policy expiration date, as per Insurance Code Section 552(b)(1)."
144,C,"Workers' compensation is a type of insurance that provides wage and medical benefits to employees who are injured or become ill as a result of their job duties. It is mandated by each state, and the specifics of coverage can vary from state to state. The other options (group medical, general liability, loss of use) do not fit the description provided in the question."
145,A,"The homeowner cannot seek coverage from the agent's personal policies (general liability, personal umbrella) as they are not designed to cover errors and omissions by the agent. Instead, the homeowner can seek coverage under the agent's professional liability policy, which is intended to protect against claims arising from negligence or mistakes in the performance of professional duties. The mortgage company did not require home insurance from the agent"
146,B,"A fidelity bond is a type of insurance that protects an employer against losses caused by dishonest acts of employees, such as theft or embezzlement. Since Mr. Smith's employee was stealing money from the cash register, and he had purchased a bond to protect his business from this type of criminal activity, it is most likely that he purchased a fidelity bond."
147,A,"The farm owner's policy primarily focuses on covering the farm-related assets and liabilities, not the farmer's personal property or residence (their home). Therefore, option A (the farmer's home) is the exception in this scenario."
148,A,"Garage Liability insurance is designed to protect auto mechanics and repair shops from financial losses due to third-party injuries or property damage that occur on the premises, such as a customer slipping and falling on an oil spill. Commercial Auto Insurance covers vehicles, not premises liabilities like this incident. Garage Keepers Insurance covers damages to vehicles while they are in the garage's care, custody"
149,A,"In a bond, the three parties are the obligee (the entity that requires the bond), the principal (the individual or entity who is bound by the terms of the bond), and the surety (the entity that guarantees the performance of the principal)."
150,C,"The government's road closure will cause a disruption to the business operations, leading to lost income. Business Interruption insurance covers the loss of income that a business suffers after a disaster (such as a road construction) that disrupts its normal operations. Ordinance or Law coverage is for additional expenses incurred due to enforcement of building codes and regulations, Commercial General Liability does not cover business income"
