question_number,answer,reason
230,C,Liability coverage protects against accidental injuries or damages caused by the insured. Intentional acts are excluded from liability coverage as they are not accidents.
231,C,"Actual cash value considers both the current market value and depreciation, so the settlement would reflect the replacement cost minus the depreciation accumulated over the 5 years."
232,B,"Termites are pests that cause gradual damage over time, requiring ongoing maintenance and repair rather than sudden, accidental loss covered by homeowners insurance."
233,B,"Homeowner's policies often provide coverage for detached structures as a percentage of the main dwelling limit, reflecting their value relative to the primary structure."
234,A,"Replacement cost coverage aims to pay the full cost of rebuilding or replacing damaged property with new materials, without factoring in depreciation."
235,B,"Standard homeowners policies typically cover trees, plants, and shrubs against damage from theft, fire, and vandalism, but exclude coverage for perils like wind and disease."
236,A,"Personal property floaters specifically cover valuable items beyond the standard limits of a homeowner's policy, ensuring the rare coins are adequately insured for their full appraised value."
237,A,"A standard homeowners policy provides liability coverage for bodily injury or property damage caused by the policyholder or residents of the household, extending to their actions both on and off the insured premises."
238,B,"Homeowners policies often have a sublimit for personal property coverage when it's away from the insured's residence, typically expressed as a percentage of the dwelling coverage limit."
239,A,Extended replacement cost coverage increases the dwelling limit by a percentage to account for potential inflation in construction costs after a covered loss.
240,A,"Standard homeowners policies in California typically exclude earthquake damage. To obtain coverage, homeowners must purchase a separate earthquake policy or endorsement."
241,D,"Homeowners policies typically cover damage to personal property caused by perils like fire or windstorms, but they often have limitations on coverage for pre-existing damage or wear and tear."
242,D,Ordinance or law coverage specifically addresses the additional costs incurred when rebuilding or repairing a property to meet updated building codes following a covered peril.
243,C,"Standard homeowners policies typically exclude flood damage, which is covered under separate flood insurance policies."
244,C,"Actual cash value (ACV) considers both the replacement cost and depreciation of an item. The insurer will pay the cost to replace the laptop with a similar one, but deduct the depreciation it has incurred over its 7 years of use."
245,A,"Termite damage is typically considered a gradual deterioration issue, falling under maintenance responsibilities rather than sudden and accidental events covered by standard homeowners policies."
246,C,"Standard homeowners policies typically offer limited coverage for trees, plants, and shrubs against specific perils like fire or theft, but with a maximum payout per item."
247,A,"Replacement cost coverage aims to pay the full cost to rebuild or replace damaged property using new materials, without deducting for depreciation."
248,B,"Termite damage is typically considered a gradual and preventable loss, often excluded from standard homeowners policies due to its nature as an ongoing infestation rather than a sudden event."
249,A,"Actual Cash Value (ACV) considers the item's current market value, which is often less than its original purchase price due to depreciation."
250,B,"Replacement cost coverage aims to rebuild or repair damaged property to its current market value, not based on the age of the structure."
251,C,"Actual cash value considers both the replacement cost of an item and its depreciation over time, resulting in a payment that reflects the current worth of the damaged property."
252,B,"Guaranteed replacement cost endorsements ensure that the insured receives enough money to rebuild their home at current market value, even if that exceeds the original policy limit."
253,C,The National Flood Insurance Program (NFIP) is a federal program that provides flood insurance to property owners in participating communities. The other options are not related to flood insurance.
254,B,"Earthquake damage is not typically covered under standard commercial property policies in California. A separate earthquake policy or endorsement, often through the California Earthquake Authority (CEA), is the most common way to obtain this coverage."
255,B,"Catastrophic losses are generally undesirable for insurers as they can lead to widespread claims payouts exceeding reserves. Insurable risks typically involve manageable, individual losses that can be spread across a pool of policyholders."
256,C,"The principle of indemnity aims to make the insured whole again after a loss, not to profit from it. Restoring them to their approximate pre-loss financial position achieves this goal."
257,C,"The NFIP is a federal program that provides flood insurance to property owners who choose to purchase it, as standard homeowners policies typically do not cover flood damage."
258,A,"Replacement cost coverage ensures the insured receives enough money to buy a new item of like kind and quality, minus any depreciation that has occurred."
259,B,The California Earthquake Authority (CEA) is a state-sponsored program that provides earthquake insurance to homeowners in California. The other options are not focused on earthquake coverage.
260,C,"Actual cash value considers depreciation, which would significantly lower the payout for an older, heavily used item compared to methods that focus on full replacement or agreed-upon values."
261,D,"The extended replacement cost endorsement increases the coverage by 25%, adding an extra $75,000 ($300,000 x 0.25) to the policy limit, bringing the total payout to $375,000."
262,B,The CEA is a unique entity in that it's publicly managed but relies on private funding through participating insurers who offer CEA-backed earthquake coverage to California residents.
263,B,Flood damage is not typically covered under standard commercial property policies or general liability policies. The National Flood Insurance Program (NFIP) is specifically designed to provide flood insurance coverage.
264,B,"Functional replacement cost focuses on replacing damaged property with materials that serve the same purpose as the original, even if they are less expensive or not identical."
265,B,"Catastrophic flood events can cause widespread damage, leading to a high volume of claims simultaneously. This makes it financially risky for private insurers to cover flood damage due to the potential for massive payouts."
266,B,"For private insurers to effectively manage risk, losses need to be both accidental (unpredictable) and measurable (quantifiable for assessment and payout)."
267,C,Actual cash value considers both the replacement cost and depreciation due to age and wear and tear.
268,B,The FAIR Plan is a state-sponsored program that provides property insurance as a last resort for those who can't find coverage in the traditional market because they are considered high-risk.
269,C,"Agreed value means the parties set a specific value for an item at the time of policy issuance, which becomes the payout amount in case of total loss."
270,B,"Government-backed programs like the National Flood Insurance Program (NFIP) step in to cover risks that private insurers find too costly or risky due to high potential for claims. Private insurers generally focus on more common, less catastrophic property risks."
271,A,"An ordinance or law endorsement specifically covers the additional costs associated with rebuilding or repairing a structure to meet updated building codes, which can be higher than the original construction cost."
272,A,The NFIP was established to address the gap in flood insurance coverage because private insurers often found flood risk too high and unprofitable to insure.
273,A,Earthquake damage is not typically covered under standard property policies in California. The California Earthquake Authority (CEA) offers earthquake insurance as a separate policy or endorsement.
274,A,"Flood events can cause widespread damage simultaneously, leading to massive payouts for insurers. This concentration of claims makes flood coverage financially risky for private insurers."
275,A,"Functional replacement cost focuses on replacing damaged property with items that serve the same purpose, rather than exact replicas, which may be more expensive."
276,A,Insurable risks are characterized by uncertainty and the potential for accidental loss. Private insurers rely on statistical analysis and probability to assess and price these risks.
277,A,"Replacement cost coverage pays the full cost to replace damaged property with new items of like kind and quality, without considering depreciation."
278,A,The FAIR Plan (Fair Access to Insurance Requirements) is a state-run program that provides property insurance as a last resort for those unable to find coverage through traditional insurers due to factors like high risk.
279,A,"The California Earthquake Authority (CEA) is a state-sponsored organization specifically designed to provide earthquake insurance in California, where it's difficult to obtain through standard homeowners policies."
280,B,"The National Flood Insurance Program (NFIP) is specifically designed to provide flood insurance, as it's a risk not typically covered by standard property policies."
281,A,"Replacement cost considers the current market value of new materials and labor to rebuild or replace the damaged property, disregarding any depreciation in the original value."
282,C,"Actual Cash Value (ACV) considers the current market value of the damaged property, taking into account depreciation from wear and tear."
283,A,"Floods often cause widespread damage, impacting a large number of insureds simultaneously. This leads to significant payouts for insurers, making it financially risky to include flood coverage in standard policies."
284,A,An 'ordinance or law' endorsement covers additional costs incurred due to local building codes or ordinances that may be stricter than pre-existing structures. This often applies to rebuilding after damage.
285,A,"Agreed value means the parties set a specific value beforehand, which becomes the settlement amount in case of a total loss, bypassing the need to determine market value at the time of the claim."
286,A,Government-backed insurance programs like the National Flood Insurance Program (NFIP) step in to cover high-risk properties that private insurers might find too costly to insure. This addresses a market gap and provides essential coverage for those facing unique risks.
287,B,Extended replacement cost endorsements are designed to cover rebuilding costs that exceed the policy limit due to inflation or increased construction costs.
288,B,Flood insurance is a prime example of a peril where widespread damage can exceed the capacity of individual private insurers. This makes government-backed programs like NFIP necessary to provide coverage in these high-risk situations.
289,D,"A ""stated amount"" valuation means the insured and insurer agree on a specific value for the property, and that agreed-upon amount is used for settlement in case of a loss."
290,B,The California FAIR Plan (Fair Access to Insurance Requirements) is a state-run program designed to provide basic property insurance to those who cannot find it in the traditional market due to factors like high risk.
291,B,Market value refers to the price a willing buyer would pay a willing seller in an open market. This considers factors like comparable sales and current market conditions.
292,C,"Earthquakes in California can cause massive damage across large areas, leading to huge payouts that could destabilize private insurance companies. This risk profile makes earthquake insurance less appealing and more expensive for standard insurers."
293,B,"Functional replacement cost focuses on replacing the damaged property with items that perform the same tasks, regardless of whether they are exact replicas. This often results in using newer materials and technology."
294,B,"Insurable risks need to be quantifiable (measurable) for insurers to assess premiums accurately. Accidental losses are generally more predictable than intentional ones, making them easier to insure."
295,B,"Residual market plans, like the FAIR Plan, are designed to provide coverage to property owners who are unable to find insurance in the standard market due to factors like high risk. Surplus lines insurers handle unique risks but wouldn't be the primary solution for widespread wildfire concerns."
296,B,Residual market mechanisms are designed as a safety net for property owners who cannot find insurance in the traditional marketplace due to high risk profiles. They step in when private insurers deem coverage too costly or undesirable.
297,A,Actual cash value (ACV) considers the current market value of the property and deducts depreciation to reflect its age and wear and tear.
298,A,"Residual market plans are designed to provide insurance coverage to individuals who are unable to obtain it through standard markets, often due to high risk factors like living in wildfire-prone areas."
299,A,"Functional replacement cost focuses on the cost to repair or replace damaged property with materials that serve the same purpose, regardless of whether they are identical to the original."
300,A,"Floods often cause widespread damage simultaneously, leading to massive payouts for insurers that standard property policies are not designed to handle. This makes flood risk a catastrophic event for insurers."
301,C,"Personal liability coverage protects against claims from third parties, not members of the insured's household. Family members are typically covered under other parts of the policy, like medical payments."
302,A,"Personal articles floaters are designed to provide additional coverage for high-value personal belongings, like a collection of rare coins, beyond the limits of a standard homeowner's policy."
303,A,"Personal umbrella policies are designed to extend liability coverage beyond the limits of existing policies, offering extra protection against high-cost claims. They don't cover property damage or medical expenses directly."
304,C,"Homeowners policies typically exclude coverage for intentional acts, as the insured deliberately caused the damage to the neighbor's fence."
305,A,"Scheduled personal property lists individual items and their values, while unscheduled coverage provides a blanket limit for a broader category of property."
306,A,"A personal articles floater provides additional coverage for specific high-value items, including protection against mysterious disappearance, which is not typically covered under standard homeowners policies."
307,A,"A personal articles floater is designed to provide broader coverage for valuable items, often extending beyond a homeowner's or renter's policy limits and potentially globally."
308,A,"Personal liability coverage protects against claims of bodily injury or property damage caused by the insured, their family members, or even pets. Option A describes an accident where the insured's child causes property damage to a neighbor."
309,C,"Homeowners policies typically exclude coverage for liability arising from business activities, as this is a separate risk that requires specialized insurance."
310,A,"Inland marine insurance covers personal property that is moved frequently, such as electronics or artwork, making it suitable for insuring a valuable camera used internationally."
311,A,"Personal liability coverage is designed to protect homeowners from financial responsibility for injuries or damages they cause to others, such as a dog bite incident."
312,C,"Personal articles floaters are designed to provide additional coverage for high-value, easily transportable items. A family car is a large, immobile asset typically covered under a standard auto policy."
313,B,"Personal umbrella policies are specifically designed to extend liability coverage beyond the limits of existing policies, providing an extra layer of protection against large claims."
314,C,Personal liability insurance covers accidental injuries or property damage caused by the insured. Intentional acts are typically excluded from coverage.
315,B,"A scheduled personal property endorsement allows insureds to list and insure specific high-value items individually, often at their appraised value, exceeding standard coverage limits."
316,B,"Personal articles floaters provide broader coverage than standard homeowners policies, often extending globally and with fewer limitations on what's covered."
317,B,"A personal articles floater is specifically designed to cover valuable personal belongings, like a camera, against theft or loss, regardless of location."
318,C,"A personal articles floater provides specialized coverage for high-value items like rare coins, extending protection regardless of location and covering various perils like theft, loss, and mysterious disappearance."
319,B,"Inland marine policies are designed to cover personal property that is moved frequently or transported, offering broader protection than standard homeowners policies which primarily focus on stationary property within the home."
320,A,"Medical payments to others coverage is designed to pay for medical expenses of someone injured on the insured's property, regardless of who was at fault."
321,B,"A personal umbrella policy provides excess liability coverage, extending the limits beyond what's offered by primary insurance policies like auto or homeowners. It doesn't cover specific perils like property damage or theft."
322,A,"A personal articles floater provides specialized coverage for high-value items like fine art, including accidental damage and worldwide protection, which is beyond the scope of standard homeowners policies."
323,C,"Homeowners policies typically exclude coverage for injuries to family members residing in the household as they are considered insurable under other means, like health insurance."
324,A,"Inland marine insurance covers personal property that is moved frequently, such as golf clubs stored at a country club. The other options are typically covered by homeowners or auto policies."
325,A,"A Personal Articles Floater (PAF) is an endorsement added to a homeowner's or renter's policy that provides additional coverage for specific, high-value items like jewelry or artwork. It typically offers open perils coverage for those listed items."
326,A,"Personal liability coverage protects against claims of bodily injury or property damage caused by the insured, their family members, or even pets. This scenario fits that definition."
327,A,"Personal liability policies typically cover accidental events, not intentional acts. Intentional harm is usually excluded from coverage."
328,A,"Scheduled personal property endorsements or personal articles floaters provide specific, higher limits of coverage for valuable items like jewelry, extending beyond the standard policy's limitations and often covering loss worldwide."
329,A,"Personal liability coverage in a homeowners policy protects the insured from financial responsibility for injuries or damages they cause to others, not themselves."
330,A,"A personal articles floater provides specialized coverage for high-value items like the antique violin, covering perils such as breakage, theft, and mysterious disappearance both at home and while traveling."
331,B,"Medical payments to others coverage is designed to pay for medical expenses of guests injured on the insured's property, regardless of fault."
332,A,"Personal liability coverage in a homeowner's policy protects against claims for bodily injury or property damage caused by an insured person, such as a child riding a bicycle and damaging someone else's property."
333,A,"Personal umbrella policies are designed to provide additional liability coverage beyond the limits of existing policies, acting as ""excess"" insurance. They do not replace primary coverage like homeowners insurance."
334,A,"Inland marine policies are designed to cover valuable items transported or stored away from the insured's home, including mysterious disappearance. Scheduled coverage provides specific protection for high-value items like a stamp collection."
335,C,"Homeowners policies typically exclude coverage for injuries to family members residing in the same household, as they are considered insurable under other means like health insurance."
336,A,"Personal articles floaters are designed to provide coverage for high-value items, like rare books, with specific details about their value and coverage needs."
337,A,"Inland marine policies are specifically designed to cover valuable personal property during transit or storage, offering broader peril coverage and often extending globally. Homeowners policies primarily focus on residential risks."
338,A,"Supplementary payments cover additional expenses incurred during a claim, such as legal fees and court costs, on top of the policy limits. They are not meant to cover the underlying cause of the claim itself."
339,A,"A personal articles floater, which is a type of inland marine insurance, provides broad coverage for specific high-value items like jewelry against various perils, including accidental loss, theft, and mysterious disappearance, regardless of location."
340,A,"Personal liability coverage protects homeowners from financial responsibility for injuries or property damage caused by themselves, their family members, or their pets. This scenario involves the homeowner's child causing damage, making personal liability coverage applicable."
341,A,"An inland marine policy, specifically a personal articles floater, covers personal belongings while they are being transported or used away from the home."
342,A,"Homeowners policies typically exclude coverage for intentional acts, as they are considered outside the realm of accidental events covered by liability insurance."
343,A,"Personal liability coverage in a homeowner's policy protects against claims of bodily injury or property damage caused by the insured, including incidents involving pets like dog bites."
344,B,A PAF extends coverage beyond standard homeowners policies to include specific high-value items with broader protections like mysterious disappearance and global coverage.
345,B,"Umbrella policies are designed to provide excess liability coverage beyond the limits of underlying policies, often extending to situations or exclusions not covered by the primary policy. They do not replace existing coverage but act as a supplementary layer."
346,C,"Personal inland marine policies typically cover movable, high-value property during transit or storage. Family pets are not considered movable property in this context and have specific coverage options through other types of insurance."
347,B,"A personal articles floater provides specialized coverage for high-value items like paintings, including perils like accidental damage and theft, regardless of location."
348,B,"A personal umbrella policy provides additional liability coverage beyond what's offered in primary policies, often extending to situations or exclusions not covered by those base policies."
349,A,"A personal articles floater provides specialized coverage for high-value items like rare coins, extending protection beyond the standard limits of a homeowners policy and covering various loss scenarios."
350,C,"Personal liability coverage protects homeowners from financial responsibility for injuries or damage they cause to others, including their property. This scenario involves the homeowner's child causing damage to a neighbor's fence."
351,B,"Business interruption insurance is designed to help businesses recover financially when they are forced to temporarily shut down due to a covered event, such as a fire or natural disaster. It covers lost income and continuing expenses like rent and utilities during the period of closure."
352,A,"A CGL policy primarily covers third-party claims for bodily injury or property damage arising from the insured's business operations. It does not cover damage to the insured's own property, loss of business income, or employee injuries covered by workers' compensation."
353,C,"Standard commercial property policies generally exclude flood damage, as it's considered a separate peril requiring specific flood insurance coverage."
354,A,"Claims-made policies cover incidents that occur *and* are reported during the policy period. The other options involve reporting outside the policy period, which is not covered without an extended reporting (tail) provision."
355,B,"Umbrella policies are designed to provide excess liability coverage, extending the limits beyond what primary policies offer. This is specifically why a business might purchase one."
356,B,"A Businessowners Policy is designed for smaller businesses with relatively low risk exposures, such as a retail store. Larger corporations or those with specialized needs like hospitals or trucking companies typically require more comprehensive and customized coverage."
357,B,"Commercial auto policies are designed to cover a broader range of vehicles and uses associated with a business, including those owned, leased, or temporarily hired for work purposes."
358,B,"Workers' compensation insurance specifically covers medical expenses and lost wages for employees injured during work-related activities, making it a legal requirement for most employers."
359,B,"Commercial crime insurance specifically covers losses due to employee dishonesty, including theft and fraud. The other options do not address this type of risk."
360,B,"A contingent business interruption endorsement specifically addresses losses caused by damage to a supplier's or customer's property, which indirectly impacts the insured's ability to operate."
361,A,"Business income (interruption) insurance covers lost revenue and ongoing expenses when a business is forced to close due to a covered peril, like fire damage."
362,A,"CGL policies cover third-party bodily injury and property damage claims, making a customer slip and fall a typical scenario covered by this policy."
363,B,"Claims-made policies cover claims reported during the policy period, regardless of when the incident occurred. Since the retroactive date is January 1, 2022, a claim made in 2023 for an incident in 2022 would be covered."
364,A,"An umbrella liability policy provides excess coverage beyond the limits of underlying policies, specifically designed to protect against large claims that could exceed primary coverage."
365,A,"A BOP is designed for smaller businesses with relatively low risk exposures, like a small bakery. Larger operations or those with unique risks (like airlines) typically require more specialized coverage."
366,A,"Commercial auto policies are designed to cover businesses and their operations, including vehicles used by employees for work-related tasks. Personal auto policies primarily focus on individual use of vehicles."
367,A,"Workers' compensation insurance is specifically designed to cover medical expenses and lost wages for employees injured on the job, fulfilling the legal requirement set by most states."
368,A,"Commercial crime insurance specifically covers losses due to employee theft, forgery, and other criminal acts against the business."
369,A,"The contingent business interruption endorsement covers lost income due to a supplier's property damage, which directly impacts the manufacturer's operations."
370,A,"Replacement cost coverage means the insurer will pay to rebuild or repair the damaged property to its current value, without deducting depreciation."
371,A,"A Commercial Package Policy (CPP) is designed to bundle various types of insurance coverage, such as property, liability, and inland marine, under a single policy document."
372,A,"The 'occurrence' trigger in a CGL policy means coverage applies to claims arising from an incident that happened during the policy period, even if the claim is reported later."
373,A,Commercial auto insurance specifically covers liability claims resulting from accidents involving owned or leased vehicles used for business purposes.
374,A,OPTION: A Flood damage is typically excluded from standard commercial property insurance policies because it's considered a separate peril that requires specialized coverage.
375,A,"Commercial General Liability (CGL) policies typically cover advertising injury, including slander, as part of their coverage for personal and advertising injury."
376,A,"Errors and omissions (E&O) insurance specifically covers claims arising from professional negligence or mistakes in services rendered, which is exactly what the accounting firm needs protection against."
377,A,"A BOP is specifically designed to bundle property and liability coverage for smaller businesses, simplifying their insurance needs."
378,A,Commercial property insurance covers physical assets like inventory and office equipment against perils such as theft and fire. The other options address different types of risks.
379,A,"Umbrella liability policies are designed to extend coverage beyond the limits of existing primary liability policies, providing an extra layer of protection against significant claims. They do not replace other types of insurance like workers' compensation or cover employee dishonesty."
380,A,"A Commercial General Liability (CGL) policy covers claims of bodily injury or property damage caused by a business's operations, products, or services. This directly addresses the risk of lawsuits from customers injured by a defective product."
381,C,Actual cash value considers both the replacement cost and the depreciation of the property over time.
382,B,Extra expense coverage helps businesses maintain operations by covering extra costs like temporary relocation or overtime wages when a covered peril disrupts normal business functions.
383,A,Commercial Package Policies are designed to bundle various coverages (like property and liability) into one convenient and potentially more affordable policy compared to purchasing individual policies.
384,D,"A claims-made policy covers claims made during the policy period, regardless of when the incident occurred. Since the claim is made in 2024 and the incident also occurred in 2024, it falls within the policy's coverage."
385,B,A Directors and Officers (D&O) liability policy specifically protects corporate officers and directors from personal financial loss due to lawsuits arising from their management decisions.
386,A,"A CGL policy covers a broad range of liabilities, including claims of copyright infringement arising from advertising activities."
387,A,"A Businessowners Policy (BOP) is a package policy that combines property, liability, and business interruption coverage tailored for small to medium-sized businesses."
388,B,"Commercial inland marine policies are specifically designed to cover property that moves frequently, like construction equipment or goods being shipped. The other options describe different types of insurance or requirements."
389,A,"A Commercial Package Policy (CPP) is designed to bundle various types of commercial insurance coverage, allowing businesses to customize a policy that addresses their unique risks and needs."
390,A,"Replacement cost coverage pays the full cost to rebuild or replace damaged property, minus any deductible, without considering depreciation."
391,A,"Business income (interruption) insurance is designed to cover lost revenue and ongoing expenses when a business must temporarily close due to a covered peril, such as fire damage."
392,A,"Commercial crime insurance specifically covers losses due to employee dishonesty, including theft of cash or inventory. The other options do not address this specific risk."
393,A,"A CGL policy covers claims for bodily injury or property damage caused by a company's products or operations, making it the most suitable coverage for this scenario."
394,A,"A Businessowners Policy (BOP) is a package policy that combines property, liability, and business interruption coverage specifically tailored for small businesses."
395,B,Coinsurance clauses penalize underinsurance by reducing the payout in case of a partial loss. The insurer pays a proportion of the loss based on the ratio of actual coverage to the required coverage.
396,C,"Extra expense coverage helps businesses maintain operations during a disruption caused by a covered peril, reimbursing them for increased costs like temporary relocation or overtime pay."
397,C,"Workers' compensation insurance, not a CGL policy, covers injuries to employees that arise from their work."
398,C,"Actual cash value considers both the replacement cost and the depreciation of the damaged property, resulting in a payment that reflects its current worth."
399,B,"A commercial umbrella policy is designed to extend the liability coverage limits beyond what is offered by primary insurance policies, acting as an ""umbrella"" of protection."
400,B,"A claims-made policy provides coverage for claims *reported* during the policy period, even if the underlying incident happened before the policy began (subject to a retroactive date). It does not hinge on when the incident occurred."
