question_number,answer,reason
251,B,"**OPTION: B** **REASON:** A party to a contract has the right to seek damages for breach of that contract, reasonable attorney fees and costs associated with pursuing a lawsuit."
252,D,"**OPTION: D** **REASON:** Explosion is not an intentional tort, while the other options are all intentional torts."
253,A,A newly acquired motorcycle is not automatically covered under the terms and conditions of a persona auto policy because it is not a vehicle that is insured under the policy.
254,A,"Ordinance or law coverage provides protection for the dwelling, garage, and any other structures on the property against loss."
255,A,"A robbery peril requires physical signs of forcible entry or exit, while a burglary peril does not."
256,A,"The question asks for the type of loss covered by business income insurance. A loss to a well-maintained dwelling located in a hazardous brush area would be considered a loss of profits due to suspension of business operations, which is a type of claim covered by business income insurance."
257,A,"** The market value is the price for which an asset can be sold in a willing buyer and a willing seller, while the book value is the recorded value of an asset on the company's financial statements. The stated amount is the price paid for the property, which is equal to the price for which it could have been sold."
258,A,"The insured's premises are not covered by the broad and special form, while the other options are all included."
259,C,The broader coverage is not covered by section 2 of Ron's homeowners policy.
260,A,"An insurer can cancel an automobile insurance policy for various reasons, but the policy does not have the authority to collect premiums from producing broker agents."
261,A,An insurer must give an insured 10 days prior to canceling a policy for non-payment.
262,B,The uncertainty associated with a loss occurring is the definition of risk in insurance.
263,A,"The homeowners policy covers the increased expense incurred for the insurer to repair or rebuild property according to section 2 of the policy, which states that the policy covers damage to the dwelling."
264,C,"The ordinance or law exclusion/limitation found in property policies such as the commercial property coverage, and in the homeowner policy have the effect of excluding that part of the loss resulting from the enforcement of a building ordinance or law."
265,A,Perils other than those specifically named as being excluded are covered under worker's compensation policy.
266,A,An unendorsed claims-made general liability policy requires an insured to report a claim which occurred during the policy period within 120 days of the policy period's end.
267,D,"**OPTION: D** **REASON:** Diamonds Toy Company is an insured entity, and insurance companies typically provide coverage for losses arising from their operations. Therefore, the insurance company and/or the first named insured in the policy would be responsible for covering the defense costs."
268,D,"A dwelling policy provides coverage for the dwelling itself, while homeowners policy provides coverage for the dwelling and its contents."
269,C,**OPTION: C** **REASON:** Excess and surplus lines insurers are exempt from obtaining professional liability insurance by the state of California.
270,A,"Grace's homeowners policy covers B. dwelling, other structures, and personal property under section 1 coverage's A,B and C."
271,A,"The limit of liability is $75,000, and the structure is worth $125,000. Therefore, the policy would pay $50,000, which is less than the limit of liability."
272,A,"Personal loss exposure is the broadest type of crime insurance, covering a wide range of losses, including theft, assault, and property damage."
273,A,Jackie's personal auto policy would provide coverage for the damage to the insured's living room furniture that is result of the furniture being removed from the insured premise to prevent it from further damage after a covered fire at the same premises.
274,D,"Laura's employer is vicariously liable for her negligent operation of the car, as she was acting within the scope of her employment duties at the time of the accident."
275,A,"** Pure risk involves the possibility of a loss occurring, and the limbs and branches of a tree that have fallen into the street are more likely to cause a loss than lost wages or a mutualization."
276,A,"** Statutory law is a body of law that is enacted by a state or federal government and applies to all citizens within the state or country. Tort law is a body of law that is designed to compensate victims of negligence or wrongdoing. Therefore, statutory law is more applicable in this case than tort law."
277,A,The uncertainty of a loss is the reason why the insurer accepted the risk and issued the policy.
278,B,**OPTION: B** **REASON:** Named non-owned liability coverage is specifically designed for individuals who do not own a vehicle but need liability coverage in the event of an accident.
279,A,**OPTION: A** **REASON:** An actual cash value is defined as the amount to replace damage property minus depreciation.
280,D,An Inland marine policy provides coverage for any loss unless it is specifically excluded.
281,A,"** Compensatory damages are designed to compensate the victim for the loss they have suffered. Therefore, the amount of compensation awarded will be equal to the amount of loss suffered."
282,B,"The pro rata cancellation is when an insurance company cancels an insurance policy at the request of the insured, and the insurance company keeps all earned premiums, in addition to an amount to an pay for overhead expense incurred by the insurer."
283,C,"The additional cost of complying with the codes is 50%, which is more than half the value of the building, making it advisable to insure the property to avoid potential repair costs."
284,D,"An admitted insurer is required to use credit score for rate adjustments, age and gender to determine rates, and may not use race color, religion, or national origin as a condition to use higher rate."
285,A,"**OPTION: A** **REASON:** A HO2 policy provides broader protection and indemnity coverage compared to a HO4 policy. A HO2 policy typically covers losses resulting from perils not specifically excluded by the policy, while a HO4 policy typically excludes losses resulting from perils not specifically excluded by the policy."
286,A,The replacement cost is the amount to replace property with like property of the same quality and construction.
287,C,It is a violation of the CA insurance code to act as a producer for a non admitted carrier unless the producer is an admitted producer.
288,A,"An insurer's loss reserve is the estimated cost of an insurer's administrative expenses, including the cost of claims, premiums, and other expenses."
289,A,"**OPTION: A** **REASON:** The PAP provides coverage for damage to the insured's vehicle caused by an accident. The collision coverage limit is $500, which means the insurer would pay up to $500 for the repair costs of the vehicle. Since the damage to the vehicle is greater than $500, the insurer would pay the remaining difference, which is $450, out-of-pocket."
290,A,"**OPTION: A** **REASON:** The term ""we"" in the context refers to the insurer and the insured as listed in the declaration page."
291,C,"**OPTION: C** **REASON:** A liability loss exposure would include land and property attached to it, as it would be responsible for any losses or damages that occur on the property."
292,D,The valuation clause in a personal auto policy defines the vehicle's value for the purpose of determining liability in the event of an accident.
293,A,Collision coverage is the only loss that would not be covered under Dick's personal auto policy other than collision coverage.
294,B,The producer must be licensed by multiple states to act as a producer for a non-admitted carrier.
295,C,"**OPTION: C** **REASON:** The special form specifically excludes personal loss exposure from coverage, while the basic form provides coverage for this peril."
296,D,An unendorsed personal auto policy typically excludes coverage for operating a company car a regular basis.
297,A,Symbol 7 in a business auto policy indicates that there is liability coverage for auto specially described in the policy are covered.
298,A,The insured's action could reduce the mortgage holder's claim for damages by limiting the amount of the mortgage claim to the value of the property destroyed in the arson incident.
299,C,**OPTION: C** **REASON:** Property and cause and effect agent is required to be in form at the time of delivery of the policy.
300,D,"The original price of the office was $9,000, and it was depreciated by $5,000 over 8 years, resulting in a salvage value of $4,000. The current replacement cost is $12,000, which is greater than the salvage value, indicating that the office was not fully depreciated."
301,B,"The policy covers the premises of the insured, which includes the car, and any activities that occur there, as well as any property that is damaged or destroyed on the premises."
302,B,A surplus lines broker is an admitted insurance company that is authorized to act as a producer for admitted insurers.
303,A,"**OPTION: A** **REASON:** A liability policy typically excludes coverage for losses that occur outside the insured premises. Inland marine coverage is an exception to this exclusion, as it provides coverage for losses that occur while a vessel is operating in navigable waters."
304,D,"A surplus lines broker is involved with admitted insurers, which are companies that are licensed to issue insurance policies."
305,D,"** Fair market value is the value of a property as determined by a fair market participant, taking into consideration all relevant factors such as location, condition, and use."
306,A,"**OPTION: A** **REASON:** The commercial package policy clearly states that the responsibility for making premium payments lies with the named insured. Since there are four individuals named as insured, it is the first named insured who is responsible for fulfilling this obligation."
307,C,"**OPTION: C** **REASON:** The symbol ""4"" on a business auto policy indicates coverage for owned autos other than private passenger auto."
308,A,The additional cost of complying with the codes is 50% which is more than the value of the policy.
309,A,The definition clearly states that the named insured is the person from the declaration page.
310,A,"**OPTION: A** **REASON:** The additional coverage's property removed peril is defined as any loss or damage to property that is not covered by any other peril listed in the policy. Therefore, perils insured against under this property removed peril include all other perils listed in the policy."
311,A,**OPTION: A** **REASON:** The actual cash value (ACV) is calculated by adding the cost of replacement parts to the cost of depreciation.
312,A,"The question asks about the applicability of the minimum coverage limits to an accident that occurred out of state. Since the question does not specify the type of insurance policy or the location of the accident, the answer is A."
313,A,Liability and medical expenses are the only reason an insurer can cancel an automobile insurance policy.
314,D,**OPTION: D** **REASON:** Prior approval is used in California for most lines of insurance. Prior approval is a system in which an insurer obtains approval from a state agency before writing a policy.
315,A,**OPTION: A** **REASON:** Declaration gives an insured party the right to seek compensation if it is proven that another person with negligence contributed to the injury.
316,D,The replacement value is the amount paid for damaged property which is equal to the price for which it could have been sold.
317,A,A suspension of business operations under the business income coverage form results in a loss of income that is result of a peril that is insured under the policy.
318,A,"**OPTION: A** **REASON:** Windstorm is a peril covered under commercial property coverage. Windstorm is a peril that can cause significant damage to property, including commercial property."
319,A,"**OPTION: A** **REASON:** The dwelling policy form is designed to offer the broadest type of coverage, encompassing various risks such as fire, theft, and liability. By sending an email suggesting that buyers purchase a specific type of policy, the insurer is essentially encouraging the buyers to buy that particular policy."
320,D,**OPTION: D** **REASON:** Maintaining the best interest of customers first and foremost would be a reason why an agent might be tempted to act unethically.
321,A,"An employee dishonesty coverage form typically contains coverage for theft of stock from the business, owned by the policyholder."
322,B,"**OPTION: B** **REASON:** Improvements and betterments coverage provides coverage for the cost of replacing or repairing existing improvements and betterments to the property, including those that are permanently installed and cannot be removed."
323,C,"**OPTION: C** **REASON:** The territorial limits of a personal auto policy include collapse, which is not a peril covered by the policy."
324,C,"**OPTION: C** **REASON:** Insurable interest means that the insurance company will insure the property as long as the insured maintains ownership of the property. If the insured has been vacant for more than 60 consecutive days, the insurance company may exclude the vandalism loss from coverage."
325,A,"** A representation as to the past is an unverified promise, meaning that the statement is not a statement of fact but rather a statement of belief or expectation."
326,D,"Inland marine policies typically provide open peril coverage, which means that the insurer assumes full responsibility for losses up to the policy limit, regardless of the value of the property insured."
327,C,"Disability, death, sickness, or valuable employee exposure is the best way to provide liability coverage for the business owner in this scenario."
328,D,"The insured's drive license is suspended, which is a factor that affects the affect of the facts on each party to the contract in determining his or her estimate of the disadvantages of the contract."
329,A,The homeowners policy covers the premises of the insured as well as any activities of the insured that occur on the premises.
330,B,**OPTION: B** **REASON:** Retention is a risk management technique that eliminates a loss exposure and reduces the chance of loss to zero by requiring an insurer to retain the premium paid by policyholders.
331,A,"**OPTION: A** **REASON:** Open peril coverage provides coverage for losses to the entire building structure, including walls, roof, windows, and doors, regardless of who caused the damage."
332,A,"An insured who has made no reports is entitled to 75% of the limit, which is the maximum amount that can be paid out in the event of a loss."
333,A,An awnings clause in a HO3 policy typically provides coverage for damage to the building's roof or exterior walls caused by wind or other weather events.
334,B,**OPTION: B** **REASON:** An HO3 policy provides coverage for losses resulting from a covered peril. Lost wages are not a covered peril under an HO3 policy.
335,C,**OPTION: C** **REASON:** Livery conveyance is best described as a retention of loss by the insured because the insured retains the loss until the vehicle is returned to the company.
336,A,The broadest coverage on any auto shown in the declarations would be available for physical damage coverage under a personal auto policy.
337,B,"To encourage insurance companies to purchase coverage near the value of the property, the property causes of loss forms should cover losses caused by risks that are material to the property itself, such as liability coverage for watercraft listed on the schedule."
338,B,"**OPTION: B** **REASON:** A speculative risk involves the possibility of a loss or gain, whereas an elimination of any possibility of gain would represent a sure thing, not a risk."
339,B,**OPTION: B** **REASON:** The damaged TV is considered a personal property under the HO policy. The policy covers personal property damage caused by an insured peril.
340,D,"**OPTION: D** **REASON:** Underwriting is the process whereby insurers decides which customers to insure and what coverage to offer based on factors such as risk assessment, financial stability, and claims history."
341,A,"The question asks for the minimum number of required continuing education hours, which must be 30 hours each 24 month period following the date of the original license if licensed after 1/1/92 and 15 hours each 12 month period following the date of the original license if licensed after 1/1/92."
342,A,"The good driver discount is typically offered between 20% and 30%, making option A the correct answer."
343,A,**OPTION: A** **REASON:** Pure risk is the only possibility of loss or no loss being considered a risk.
344,B,"A typical exclusive agent represents only one insurer, focusing their efforts on securing life insurance policies for that specific company."
345,A,"A DP2 has additional built-in appliances compared to a DP1, which can cause catastrophic losses."
346,A,Comprehensive personal liability coverage is extended to the increased expense incurred for the insurer to repair or rebuild property according to section 2 of the homeowner's policy.
347,A,The content and wording of the policy is stated in the state insurance code is not a cause of loss under equipment breakdown insurance.
348,D,Plate glass coverage under a commercial property policy is limited to damage caused by a damge resulting from an ensuing fire and explosion.
349,A,The ordinance or law limitation in a homeowner's policy may cause a gap in coverage in which the additional cost of complying with the codes is not covered by the insurer.
350,B,"**OPTION: B** **REASON:** A personal auto policy typically requires the insured to notify the police for hit and run and thefts, traffic violations, and for routine maintenance and repairs."
351,C,"The special form is the broadest coverage, providing protection for a wider range of perils than the other options."
352,A,**OPTION: A** **REASON:** A peril is an event or condition that increases the likelihood of a loss occurring.
353,A,**OPTION: A** **REASON:** Bulk mailing is not a responsibility of the insurance department under California insurance code marketing department.
354,A,"The umbrella covers most liability exposure; the excess liability will cover only one line, whereas a monoline policy would spread the risk across multiple lines of coverage."
355,C,Plumbing system leakage is not a covered peril under the cause of loss- special form.
356,D,"**OPTION: D** **REASON:** Fraternal insurance companies are not private insurers, while all of the other options are."
357,C,"The additional cost of complying with the building codes is 50% of the total cost of repairing the home, which is not covered under an unendorsed personal auto policy."
358,A,"HO3 is a homeowners insurance policy, not a personal auto policy."
359,A,"Coverage parts A, B & C of GCL are excluded from the power and authority given to fire and casualty managing general agent."
360,C,A homeowner cannot decline coverage for theft of personal property based on a decision not to install a pool in the backyard.
361,C,An insured's loss reserve for a claim is an estimate or the amount that the insurer will pay to cover losses up to the policy limits.
362,A,An insurer who has enough financial resources only to provide for all of its liability and for all reinsurance of all outstanding risk is described as a guaranteed insurer.
363,C,"Operational disruption, supply chain issues, and business interruption exposure are all conditions or situations where the exposure to financial loss is presented to a business owner by the injury."
364,B,Maintaining the best interest of customers first and foremost would imply that the insurer should cover the loss since the insured was driving the neighbor's truck and caused the accident through negligence.
365,A,"Retention of the loss by the insured means that the insurance company must pay the full value of the loss, including the deductible amount, to the insured. In this case, the loss is the value of the vehicle, which is being kept in a commercial parking garage, so the insurance company would not be obligated to retain the loss."
366,A,"A surplus lines broker handles business only with admitted insurers, which is a requirement set forth by the California insurance code."
367,A,"**OPTION: A** **REASON:** The passage describes the boat owners policy as being similar to a basic, broad, and special policy."
368,D,"The question asks about the exclusion of a part of the loss resulting from the enforcement of a building ordinance. The building ordinance is not mentioned in the context, so it is not relevant to the determination of the insurer's liability."
369,A,A builder risk policy is not an insurance policy that covers newly acquired motorcycles.
370,A,"**OPTION: A** **REASON:** The exclusion in the insurance policy regarding coverage in Mexico only applies to liability coverage, on an excess basis, provided for losses that occur in Mexico, within 25 miles of the California/Mexico international border."
371,A,"**OPTION: A** **REASON:** An earthquake is an event that can cause widespread damage, including damage to vehicles. Under the other-than-collision section of the policy, the insured is covered for damage caused by events other than a collision. Therefore, the damage done to the insured auto by an earthquake would be considered an ""other than collision"" event, and the insurer would be responsible for paying for the repairs."
372,C,The forward notice requirement ensures the insurer is aware of any potential claims related to the insured's property.
373,A,The other-than-collision coverage of personal auto policy covers the damage to the windshield of the vehicle caused while left overnight on a city street within 5 miles of the insured's residence.
374,C,The collision section of the PAP covers damage sustained to an insured vehicle as a result of an accident.
375,C,**OPTION: C** **REASON:** The correct answer is C. Fraternal insurance company. A fraternal insurance company is not subject to the same licensing requirements as other insurance companies.
376,A,The special cause of loss form specifically excludes losses caused by unnatural flow of water due to improper grading.
377,A,"The applicant has previously had a licenses application denied for cause within the past, indicating a potential pattern of deceptive behavior."
378,A,"**OPTION: A** **REASON:** Grace's homeowner's policy includes section 1 coverage's A, B and C. Section 1 covers the cost of repairs or replacement of the dwelling, other structures, and personal property caused by an insured peril. Therefore, the cost of labor performed at the place of disablement is not covered by section 1."
379,A,Any person who makes a loan of money using real property as security shall no make available the information contained in a borrower's fire or causulaty policy if the borrower has filed a statement with the lender that they do not want the lender to disclose this information.
380,A,"Commercial property policy covers physical damage to the building, while dwelling policy covers physical damage to the dwelling itself."
381,A,A loss settlement clause is a provision in a property policy which states that the insured has been paid up to their insurable interest.
382,A,An exclusion for a 70-year old grandparent residing in an adult care facility would not typically cover the large amount of resources needed for some catastrophic losses.
383,C,"The premises exclusion applies to the dwelling and other structures, not to the premises exclusion."
384,D,"The passage does not provide any information about the difference between the other options, making it impossible to determine the correct answer."
385,C,The additional cost of complying with the building code specification is 50% the insured's furniture is damaged when it is removed from the insured's residence.
386,B,The passage describes sending the prospect an email suggesting that they buy a certain type of policy.
387,C,"Steven's personal auto liability coverage would pay for damage caused by the insured, driving into a fallen tree, that fell during a storm."
388,A,"An entity can require insurance to be placed with any agency, including a non-local one, under section 770 of the insurance code."
389,A,Umbrella policies provide coverage for and are best defined as of profits due to suspension of business operations because of a premises fire.
390,A,"An insurance company is not liable for losses resulting from arson, regardless of the insured's actions."
391,C,The insured's risks or perils are not specified in the property insurance code.
392,D,"The terms of the policy, if it occurs after this date, defines the replacement date."
393,A,"An insurance policy typically covers expenses related to job-related injuries or illnesses, including repairing a neighbor's wall or providing medical care for a job-related injury."
394,A,**OPTION: A** **REASON:** The number of listed drivers is not a principal rating factor under proposition 103 for personal auto policies.
395,C,"An entity cannot demand the insurance be placed with a particular agency, but the other options are all about the coverage provided by the homeowners policy."
396,D,"The other-than-collision section of the policy covers damage to the insured's vehicle caused by an event other than a collision, such as theft or vandalism."
397,C,An unendorsed commercial general liability policy typically covers bodily injury or property damage loss exposures that occur during the course of the insured's business operations.
398,A,"If any chance a loss happening during the policy period, the entity or organization providing coverage is subject to the jurisdiction of the state department of insurance."
399,A,"Concurrent causation exclusion means that coverage is excluded if two or more perils occur at the same time to cause a loss. In this case, the driver's license suspension would be considered a peril that occurs at the same time as the loss resulting from the collision."
400,A,**OPTION: A** **REASON:** The mortgage holder will receive a partial refund due to the insurer's failure to pay the claim.
401,A,The broadest coverage on any auto shown in the declarations would be required for the broadest coverage on any auto shown in the declarations.
402,D,"An insured peril is a peril that is covered by the policy. The windshield damage was caused by an insured peril, therefore, there is coverage."
403,C,**OPTION: C** **REASON:** A market conduct regulation would be the least likely prospect for a professional liability policy because it is not related to the typical duties of a professional.
404,B,"Jack should choose option B because his homeowners form would include personal property, liability, and assessments/damage coverage under the personal property part of his HO policy."
405,A,**OPTION: A** **REASON:** An excluded person under concurrent causation is not insured under the concurrent causation clause of an insurance policy.
406,A,"Under a standard ISO homeowners HO3, real property and personal property are covered for the perils of ""all risk"" coverage applies to real property. Broad form named perils coverage applies only to personal property an applicant would like to buy a personal umbrella policy."
407,A,An insured would find insurance coverage to protect against damage to a shipment of televisions shipped on a semi truck for the insured's business in the inland marine section of an insurance policy.
408,D,"**OPTION: D** **REASON:** Conditions are the terms and conditions that establish limits upon the insurer and the insured with the insurance policy. They define the scope of coverage, exclusions, and other important terms of the policy."
409,A,"Jill is the named insured under the commercial package policy, and she is responsible for the premium payments."
410,A,Named non-owner coverage endorsement would provide liability coverage for the insured's vehicle while being driven by a person who is not a licensed driver.
411,A,"**OPTION: A** **REASON:** A provides open peril coverage, which means that the policy provides coverage for the cost of labor performed at the place of disablement."
412,C,"The per accident limit applies to property damage, and the single limit applies to all types of losses."
413,D,"The policy will pay all perils, including bodily injury, as the PAP limits coverage for bodily injury to $50,000 per person and $50,000 per accident."
414,A,"An inactive license means the agent is unable to issue new policies, which could affect the insured's coverage."
415,C,The twisting method is a process used by insurance companies to approve or disapprove rate filings for various types of insurance such as homeowners and automobile.
416,A,A retroactive date means that coverage will extend back to the earliest date that a loss or event may occur and still be eligible for coverage under the policy.
417,A,"The ordinance or law exclusion would exclude compensation for time away from work, which is not a type of personal loss exposure."
418,D,Claims under a standard form fire insurance policy are not covered for damage to the vehicle's windshield caused while the vehicle is parked on a city street within 5 miles of the insured's residence.
419,C,"The homeowner's section 1 conditions do not define the term ""we"". Therefore, the insured's duties after a loss are not defined in this section."
420,A,A large number of exposure units is not a characteristic of an ideally insurable loss exposure.
421,B,The personal auto policy explicitly states that the towing and labor endorsement pays for the cost of towing to a repair shop and labor at the shop.
422,A,**OPTION: A** **REASON:** An open peril policy provides coverage for any peril that is not specifically excluded in the policy's policy wording.
423,C,**OPTION: C** **REASON:** Indemnity is supported by the principle of utmost good faith. This principle requires that the insurer act in good faith and not in a way that would not be fair to the insured.
424,B,"The policy requires the insured to repair the damaged property immediately without inspection, as outlined in option B."
425,A,Protection and indemnity provides coverage for homes located in a hazardous brush or high risk urban areas.
426,A,"An agent who diverts/comesles premium dollars for their own use is guilty of theft because the agent is intentionally misusing the funds for their own gain, rather than for the benefit of their clients."
427,C,"The limit of liability is $75,000, and the structure is worth $125,000. Therefore, the policy would pay $50,000, leaving the insured with $75,000 – $125,000 = $50,000 on fire loss."
428,D,Employee dishonesty coverage forms would apply to company funds and securities that are stolen by an employee.
429,A,National insurance federation and Insurance brokers association develop forms for the standard market.
430,A,**OPTION: A** **REASON:** The watercraft endorsement on a homeowners policy extends coverage for watercraft listed on the schedule.
431,C,**OPTION: C** **REASON:** An insolvent insurer would not have enough financial resources to fulfill its obligations to policyholders and reinsurers.
432,A,"**OPTION: A** **REASON:** An unlimited amount of coverage for both time and dollar amount is the definition of coverage for ""mobile equipment"" and ""automobile"" under a commercial general liability policy and a business auto policy."
433,B,"**OPTION: B** **REASON:** Hail damage is typically covered under liability loss exposure, which is a type of coverage that protects the insured against financial loss resulting from bodily injury or property damage caused by the insured's negligence."
434,B,"A HO4 form provides broad liability coverage for homeowners, including personal injury and property damage, as well as protection for assessments and damage to the building structure and other common areas."
435,A,"**OPTION: A** **REASON:** An insurance contract is not binding regardless of payment, but it is a guarantee of payment for the insurer."
436,A,The formula to determine the dollar amount of coverage for business income resulting from the suspension of the actual operation of the business is net income of the business plus normal operating expenses including payroll.
437,C,"**OPTION: C** **REASON:** A builder risk policy is designed to provide coverage for a builder under construction. It typically includes broad coverage for property damage and liability, including errors and omissions during the construction process."
438,A,"Terms of the policy, if it occurs after this date, is concerned that she might be liable to the renter for liable to the renter for injuries that might occur in connection with the rental a loss occurs or event can occur and still be eligible for recover of payment under the personal auto policy collision coverage."
439,C,A broker-agent must hold a temporary license before appointing an insurance solicitior.
440,A,"A lower deductible means the insured will pay less out-of-pocket before coverage kicks in. This could result in a higher number of smaller claims being sent to the insurer, leading to a higher premium cost for the insured."
441,A,"**OPTION: A** **REASON:** Actual cash value is not a listed item on a commercial liability declarations page, whereas the other options are all listed."
442,A,The insurer must provide 30 days' notice to the insured before declining to renew the policy.
443,C,"Subject to the jurisdiction of the state department of insurance (with several exceptions), the authority resulting from the insurer appointment to transact insurance business becomes effective when the notice of appointment is signed by the insurer."
444,D,The retroactive date of claims-made professional liability policy is always the earliest date an event/loss may occur and still be eligible for recovery.
445,C,"The other-than-collision coverage would apply in this case, and the claim would be paid under that coverage."
446,B,"** Insurable interest means a right to recover a loss from an insurer, and the utmost good faith means acting in good faith and with care. Lost wages are not an insurable interest because the owner is not entitled to recover wages from the insurer."
447,B,A comprehensive personal liability policy or a homeowners section 2 extends coverage to automobiles while kept for the owner in a commercial parking garage the insured being liable for a bodily injury to someone in the insured's immediate premises.
448,A,Basic principle of insurance: ACV=replacement cost minus depreciation.
449,C,The named non-owned coverage endorsement is a specific endorsement that allows a person to be insured as an additional driver on another person's vehicle.
450,A,**OPTION: A** **REASON:** Subrogation allows an insurer to recover the payment of a claim from an underlying insured who is legally liable for the loss.
451,C,An act of making a false entry in any book statement or report is an unfair practice that can deceive an examiner and potentially affect the outcome of an insurance claim.
452,A,"An unendorsed HO3 policy would cover personal property damage caused by the fire, regardless of the type of peril."
453,D,Absolute liability coverage is not applicable to vehicles used for business purposes.
454,D,"All of the options are covered under section 2 of a homeowner's policy products/completed limits, including the approximate dollar amount of an insurer's liability of at least one (or more) open claims."
455,C,A business owners policy would be appropriate for a transact business only with non admitted insurers.
456,A,"The principle of vicarious liability states that the homeowner is liable for the loss caused by someone else's negligence. In this case, the homeowner's negligence caused the fire and explosion, which were the proximate causes of the damage."
457,A,"Property insurance covers physical damage to the property itself, including the building and its improvements. Since the shelving, wall-to-wall carpeting, partitions, and lighting are part of the building, they are considered part of the property and would be covered under property insurance."
458,B,"**OPTION: B** **REASON:** Lost Wages are not considered intentional torts, while the other options are all."
459,A,A homeowner increasing the insurance coverage on their property is an example of loss prevention because it reduces the insured's risk exposure.
460,D,"Other vessels that receive collision damage from the insured vessel are not a duty of the insured following a loss, as they are not involved in the loss settlement process."
461,D,"**OPTION: D** **REASON:** Tricare is a state-run health insurance program in California, while the other options are all federal programs administered by the Department of Veterans Affairs."
462,B,An attachment of the additional residence rented to others endorsement would suggest the need for an attachment of the additional residence rented to others endorsement to an insured's homeowners policy because the insured owns a two family dwelling that is rented to two families.
463,C,"** An endorsment is a written provision that modifies the provisions of the original contracts, while other collision is a type of collision that is not related to the modification of contracts."
464,D,"Standard umbrella policies are typically available for vehicles, but each company has the ability to establish their own pricing, which could limit the scope of coverage provided by the policy."
465,B,**OPTION: B** **REASON:** An HO6 policy provides both property and liability coverage for the owner of a condominium as well as for assessments following damage to the building and other structures.
466,A,"An impartial rate is not affected by the other options, while the other options are all related to the concept of a rate remaining in effect."
467,C,"None of the options are excluded from the power and authority given to a managing general agent, including issuing policies directly to consumers."
468,D,"Risk is the uncertainty of a loss, meaning the potential for a loss to occur."
469,D,"**OPTION: D** **REASON:** Revenue minus expenses is the net income, which is the profit a company makes after accounting for all its costs."
470,A,"The passage does not define or classify an act of bungee jumping as a material information, twisting, or misrepresentation."
471,A,"An insured that is in the business of importing exotic animals from Africa most likely would go to a mutual insurance company. Mutual insurance companies are specifically designed to provide insurance coverage for risks associated with activities that are not typically covered by standard commercial insurers, such as exotic animal imports."
472,A,An estimate or the amount that the insurer will pay covers the loss of the money as well as the damage to the building.
473,A,Liability loss arises when a person or organization is legally obligated to compensate another for harm caused.
474,C,"**OPTION: C** **REASON:** The insuring agreement is the part of the insurance contract that summarizes the major promises of the insurer. It outlines the coverage, limits of liability, and other important terms of the insurance policy."
475,C,**OPTION: C** **REASON:** Buildings are insurable interest because the form does not provide any specific exclusion or limitation on the type of property covered.
476,A,"An injury must occur at some point during the policy period, which begins upon policy inception."
477,A,"P&I coverage protects the insured vessel and its passengers from liability arising from an accident, including damage to other vessels, property, or people involved."
478,A,"Premium financing is a service provided by insurers to policyholders in which the insurer provides funds to policyholders to pay their premiums. According to the California insurance code, the agent's permanent license becomes inactive actual cash value of the damaged or stolen property any agent that provides premium financing service is required to maintain all records for three years after the transaction."
479,B,"**OPTION: B** **REASON:** An at fault accident involving minor bodily injury is not a peril of windstorm, which is typically associated with property damage."
480,B,"The convenience of having all coverage in one policy is not a liability exposure, but the premises and operations exposure is."
481,A,** Allow the company to inspect the damaged property before it is repaired ensures that the company has the opportunity to assess the full extent of the damage and properly estimate the repair costs.
482,A,The continuing education requirements for a fire and casualty broker-agent are 30 hours every two years for the first five years.
483,A,**OPTION: A** **REASON:** The uninsured motor vehicle definition in a personal auto policy does not include the managing general agent.
484,D,**OPTION: D** **REASON:** Underwriting is the intentional relinquishment of known rights in exchange for compensation.
485,A,**OPTION: A** **REASON:** Uninsured motorist coverage is a type of property insurance coverage that protects a person or business from financial loss if they are injured or killed on the premises of another person or business.
486,A,"The policy does not cover burglary of personal property, regardless of the date of the loss."
487,C,"** A mutalization is the process whereby a stock company is called a mutual insurer. A mutual insurer is a company that is owned by its policyholders, and which is managed by a board of directors who are elected by its policyholders."
488,A,"**OPTION: A** **REASON:** The damaged TV is considered a personal property under the homeowners policy (HO) and a vehicle under the personal auto policy (PAP). Therefore, the damaged TV will be covered under either the HO or PAP policy depending on the policy limits."
489,C,"The coinsurance clause states that the insurer will pay 80% of the loss. Since the loss is greater than 80% of the policy value, the insurer has the right to decline payment."
490,A,An applicant cannot be denied a license solely because they have no prior experience in insurance.
491,C,A personal article floater is most similar to the scheduled personal property endorsement on a homeowners policy in that both are designed to provide coverage for personal property in the event of loss or damage.
492,C,"The policy provides dwelling and other structures coverage for $200,000 and $40,000, respectively. The policy also provides partial loss coverage for dwelling and other structures for a partial loss of $10,000. Therefore, the minimum amount the insured must carry to ensure that he has dwelling--$200,00 and other structure -- $40,000 replacement cost coverage for a partial loss to ensure the dwelling or other structures if the replacement cost is $10,000 on the dwelling and $32,000 on the other s"
493,A,"A commercial lines package provides liability protection against claims for false arrest, libel and slander, which is a common risk associated with car rentals."
494,B,"**OPTION: B** **REASON:** Extended non-owned liability coverage provides liability and medical payments for the owner and the owner's employees, including medical expenses and funeral costs, regardless of fault."
495,D,The exclusion for liquor liability only applies to damage caused by the fire and explosion. The insured is not entitled to receive coverage for liability claims resulting from the insured's being in the alcoholic beverage business.
496,D,"A financial loss exposure is a type of loss that is incurred as a result of a covered event or occurrence, and is typically insured against."
